perturbation,detectable,identifiable,jointly_evaluable,separation,spread
"FOSB_IKZF3",True,False,False,5216.08,21187.2
"FOSB_OSR2",True,False,False,2729.84,13425.4
"FOSB_PTPN12",False,False,False,3615.44,21542.1
"FOSB_UBASH3B",False,False,False,5558.3,36874.6
"FOXA1",True,False,False,7735.03,22800.4
"FOXA1_FOXF1",True,False,False,1262.63,10309.8
"FOXA1_HOXB9",True,False,False,11352.3,54325.9
"FOXA3",True,False,False,1285.23,18271.9
"FOXA3_FOXA1",True,False,False,4978.87,23252
"FOXA3_HOXB9",True,False,False,4723.44,21017.3
"FOXF1",False,False,False,1550.35,15657.7
"FOXF1_HOXB9",True,False,False,3901.18,21949.4
"FOXL2",True,False,False,4263.86,21103.5
"FOXO4",True,False,False,5484.36,10303.5
"GLB1L2",False,False,False,1716.58,9872.39
"HK2",True,False,False,4529.23,22429.4
"HNF4A",True,False,False,6262.07,18520.9
"HOXA13",True,False,False,8138.55,25260.1
"HOXB9",True,False,False,5067.5,9864.11
"HOXC13",True,False,False,2873.09,18601.3
"IER5L",True,False,False,9595.02,24258.6
"IGDCC3",False,False,False,9255.71,26239.8
"IGDCC3_MAPK1",False,False,False,-1662.81,9188.03
"IKZF3",True,False,False,6109.29,31431.7
"IRF1",False,False,False,7915.4,11048.3
"IRF1_SET",True,False,False,12769.4,41903.7
"ISL2",False,False,False,2708.94,25184.9
"JUN",True,False,False,6242.47,21418.7
"KIAA1804",True,False,False,1639.54,12442.7
"KIF18B",True,False,False,3960.88,17265.2
"KIF2C",False,False,False,-323.637,10260.2
"KLF1",False,False,False,5835.73,14508.5
"KLF1_BAK1",False,False,False,5495.75,15766
"KLF1_CEBPA",True,False,False,7265.81,23181.9
"KLF1_CLDN6",True,False,False,12777.4,22787.5
"KLF1_COL2A1",False,False,False,26755,55839.9
"KLF1_FOXA1",True,False,False,6452.32,18711.1
"KLF1_MAP2K6",True,False,False,10795,38147
"KLF1_TGFBR2",False,False,False,8315.8,18012.5
"KMT2A",True,False,False,111.032,11852.3
"LHX1",True,False,False,2798.76,13640.4
"LHX1_ELMSAN1",True,False,False,952.727,18068.4
"LYL1",False,False,False,2036.17,12731.5
"LYL1_IER5L",True,False,False,3903.65,9876.78
"MAML2",False,False,False,1926.81,13136
"MAP2K3",True,False,False,10800.7,57243.4
"MAP2K3_ELMSAN1",True,False,False,13606.8,36835.8
"MAP2K3_IKZF3",True,False,False,21062.1,34735.3
"MAP2K3_MAP2K6",False,False,False,7856.25,29508.2
"MAP2K3_SLC38A2",False,False,False,14800.2,45124.6
"MAP2K6",False,False,False,12831.6,37081.5
"MAP2K6_ELMSAN1",True,False,False,8871.38,27479
"MAP2K6_IKZF3",True,False,False,20618.1,39294.5
"MAP2K6_SPI1",False,False,False,9558.66,26124.7
"MAP4K3",False,False,False,3005.45,26112.2
"MAP4K5",False,False,False,-10.0365,12797
"MAP7D1",False,False,False,10800.4,35299.8
"MAPK1",True,False,False,-514.167,14144.7
"MAPK1_IKZF3",True,False,False,4123.64,17522.1
"MAPK1_PRTG",False,False,False,-36.6527,15126.8
"MAPK1_TGFBR2",True,False,False,-52.8917,9169.74
"MEIS1",True,False,False,10698.7,31866.9
"MIDN",True,False,False,4321.41,23114.3
"NCL",False,False,False,1823.28,13255.1
"OSR2",False,False,False,2425.03,15185.2
"POU3F2",True,False,False,6335.36,19758
"POU3F2_CBFA2T3",True,False,False,-210.258,11061.8
"POU3F2_FOXL2",True,False,False,5286.11,15835.9
"PRDM1",True,False,False,7142.36,22843.6
"PRTG",True,False,False,7822.96,18952.2
"PTPN1",True,False,False,7079.45,24611.9
"PTPN12",True,False,False,3795.28,11879.7
"PTPN12_OSR2",False,False,False,4065.25,11675
"PTPN12_PTPN9",True,False,False,1066.02,9186.94
"PTPN12_SNAI1",True,False,False,5765.51,20736.6
"PTPN12_UBASH3A",True,False,False,2001.11,19087.3
"PTPN12_ZBTB25",True,False,False,2389.36,13745.3
"PTPN13",False,False,False,10880.1,39433
"PTPN9",True,False,False,1797.83,19271.2
"RHOXF2",True,False,False,12488.9,26773.5
"RHOXF2_SET",True,True,True,33173.6,30235.7
"RHOXF2_ZBTB25",True,False,False,14489.7,36485.6
"RREB1",True,False,False,1367.02,11925.8
"RUNX1T1",False,False,False,5789.96,11924.7
"S1PR2",False,False,False,1495.03,9951.9
"SAMD1",True,False,False,13315.2,35833.5
"SAMD1_PTPN12",True,False,False,8201.9,46798.7
"SAMD1_UBASH3B",True,False,False,9308.58,13679.2
"SET",True,False,False,9214.12,27085.6
"SET_CEBPE",True,False,False,9804.6,19244.1
"SET_KLF1",True,False,False,12459.5,17698.3
"SGK1",True,False,False,4280.57,26230.3
"SGK1_S1PR2",True,False,False,798.453,7213.22
"SGK1_TBX2",True,False,False,20369.1,46719.6
"SGK1_TBX3",True,False,False,13478.8,17838.4
"SLC38A2",False,False,False,4936.03,16891.4
"SLC4A1",False,False,False,4382.39,18668
"SLC6A9",False,False,False,11744.3,27069.6
"SNAI1",True,False,False,8254.11,32080.8
"SNAI1_UBASH3B",True,False,False,14012.8,44765.5
"SPI1",True,False,False,6290.38,14109
"STIL",False,False,False,675.892,8809.56
"TBX2",True,False,False,4649.98,28573.6
"TBX3",True,False,False,8257.4,20382.7
"TBX3_TBX2",True,False,False,15424.8,34449.5
"TGFBR2",False,False,False,4655.54,22550.5
"TGFBR2_C19orf26",True,False,False,9838.09,20652.6
"TGFBR2_ETS2",False,False,False,755.82,14391.4
"TGFBR2_IGDCC3",True,False,False,4189.13,15652.7
"TGFBR2_PRTG",True,False,False,3280.94,13483
"TMSB4X",True,False,False,-242.52,13259.8
"TMSB4X_BAK1",True,False,False,-242.52,13259.8
"TP73",True,False,False,22049,49630.2
"TSC22D1",False,False,False,1863.57,8750.54
"UBASH3A",False,False,False,3283.52,13991.4
"UBASH3B",False,False,False,2500.67,14104.3
"UBASH3B_CNN1",True,False,False,197.173,15832
"UBASH3B_OSR2",False,False,False,4304.55,23178.1
"UBASH3B_PTPN12",True,False,False,6476.36,12809.7
"UBASH3B_PTPN9",True,False,False,2092.61,17474.4
"UBASH3B_UBASH3A",True,False,False,9145.77,27435.4
"UBASH3B_ZBTB25",True,False,False,-587.379,9976.25
"ZBTB1",True,False,False,10928.7,23201.1
"ZBTB10_PTPN12",True,False,False,7146.37,15198.3
"ZBTB25",False,False,False,20475.6,59734.4
"ZC3HAV1",False,False,False,1823.41,12778.8
"ZC3HAV1_CEBPE",False,False,False,7064.17,18243.1
"ZC3HAV1_HOXC13",True,False,False,8592.03,17538.2
"ZNF318",False,False,False,9380.35,33806.6
"ZNF318_FOXL2",True,False,False,4985.03,21386.1
