perturbation,detectable,identifiable,jointly_evaluable,separation,spread
"NUP205",False,False,False,529.389,8594.14
"NUP54",True,False,False,3133.25,6181.24
"NUP98",True,False,False,3450.72,16229.6
"NXF1",False,False,False,-1500.49,3331.21
"ORC1",False,False,False,9590.15,29052.2
"OSTC",False,False,False,904.341,13798.9
"OXA1L",True,False,False,7841.39,21547.9
"PAF1",True,False,False,720.126,7193.92
"PC",False,False,False,145.197,13670.7
"PCF11",True,False,False,12535.7,18630.6
"PCID2",False,False,False,1097.49,5703.93
"PDCD6",False,False,False,-143.916,8328.65
"PDCD6IP",False,False,False,-314.75,5047.26
"PELO",False,False,False,2625.38,12843.3
"PFN1",False,False,False,2462.01,13494.6
"PHAX",False,False,False,-54.9998,6486.78
"PHB",True,False,False,2199.51,13206.6
"PHB2",True,False,False,2791.61,12838.5
"PHF5A",True,False,False,5316.46,13807.1
"PIAS4",True,False,False,3043.9,8797.33
"PLA2G10",False,False,False,-359.042,6548.16
"PMF1",False,False,False,-6.5449,7339.09
"PMPCB",True,False,False,8337.73,29413.4
"POLA1",True,False,False,11116.8,35646.1
"POLA2",True,False,False,11003.8,21169.5
"POLD1",True,False,False,19586.7,27955.5
"POLR1E",False,False,False,6827.37,12923
"POLR2A",True,False,False,6395.58,22233
"POLR2B",True,False,False,2632.21,8890.81
"POLR2D",True,False,False,6539.99,21730.5
"POLR2E",True,False,False,3124.15,14059.9
"POLR2F",True,False,False,4046.38,10530.4
"POLR2I",True,False,False,2255.18,15683.2
"POLR3E",False,False,False,-1018.9,6649.44
"POLRMT",True,True,True,10528.6,10155.5
"POP7",True,False,False,4600.74,13598.7
"PPME1",False,False,False,2276.63,9618.14
"PPP1CA",False,False,False,6016.81,7506.39
"PPP2R1A",False,False,False,5426.04,13683.9
"PRELID3B",True,False,False,5556.51,23177.7
"PRODH",False,False,False,-1634.52,5258
"PRPF18",True,False,False,2495.3,5001.54
"PRPF4B",True,False,False,3305.69,6872.16
"PRPF6",False,False,False,3351.68,18934.9
"PSMA3",True,False,False,8603.07,21588.9
"PSMA4",True,False,False,3946.65,11733.5
"PSMB5",True,False,False,3574.41,20754
"PSMB6",True,False,False,2215.53,12840.6
"PSMB7",True,False,False,3483.21,7412.27
"PSMC1",True,False,False,4352.14,12703.1
"PSMC2",True,False,False,7731.08,13369
"PSMC4",True,False,False,6714.7,15820.5
"PSMD1",False,False,False,4059.28,10732.1
"PSMD12",True,False,False,9498.72,11947.2
"PSMD4",True,False,False,7490.92,22518.2
"PSMD6",True,False,False,3527.08,10230.6
"PSMD7",True,False,False,1531.03,13355.2
"PSMG3",False,False,False,1834.56,15378.7
"PSTK",False,False,False,-133.811,6597.05
"PTCD1",False,False,False,2425.82,6862.44
"QARS",True,False,False,-163.779,5009.78
"RAB4A",False,False,False,-90.5766,6782.34
"RAC3",False,False,False,223.82,5441.22
"RAD51",True,False,False,10758.3,38779.6
"RARS",True,False,False,-132.138,9143.63
"RBM14",True,True,True,11652.2,11013.1
"RBM4",False,False,False,5239.14,15573
"RBMX2",True,False,False,1406.98,8113.42
"RCC1",False,False,False,1474.19,9698.94
"RFC3",True,False,False,8804.83,28862.9
"RGPD6",False,False,False,-1712.45,4614.81
"RHPN1",False,False,False,1109.87,11273.4
"RIOK1",True,False,False,1016.58,14453.5
"RMI1",False,False,False,-881.552,5719.58
"RNF14",False,False,False,-1202.39,6994.68
"RPA1",False,False,False,6746.49,36293.2
"RPA2",True,False,False,13637.2,26182.9
"RPA3",True,False,False,12103.7,43905
"RPAP2",True,False,False,3574.62,22830.8
"RPL10",True,False,False,3408.06,9352.09
"RPL10A",True,False,False,2950.75,10598.9
"RPL11",True,False,False,1543.42,7063.05
"RPL12",True,False,False,4116.31,12397.3
"RPL13",True,False,False,4329.81,16093.3
"RPL14",True,False,False,1256.88,10387.3
"RPL18",True,False,False,-595.1,8539.98
"RPL19",True,False,False,1020.04,7481.08
"RPL21",True,False,False,753.499,6748.24
"RPL23",True,False,False,3156.11,16818.7
"RPL24",True,False,False,2618,3474.52
"RPL26",True,False,False,2554.97,11544.3
"RPL27A",True,False,False,1522.96,7046.17
"RPL3",False,False,False,-650.169,2194.88
"RPL30",True,False,False,1512.2,8101.86
"RPL31",True,False,False,740.88,6419.7
"RPL32",True,False,False,2813,13385.4
"RPL34",True,False,False,352.237,8344.67
"RPL36",True,False,False,-584.348,5708.74
"RPL37",True,False,False,706.155,5894.09
"RPL37A",True,False,False,1511.88,17082.5
"RPL4",True,False,False,685.956,13140.7
"RPL5",True,False,False,2432.75,12679.6
"RPL6",True,False,False,796.69,8919.31
"RPL7",True,False,False,-546.114,6450.57
"RPL8",True,False,False,6371.13,29810.2
"RPL9",True,False,False,850.536,11719.1
"RPLP2",True,False,False,4552.09,7418.74
"RPS11",True,False,False,1945.51,13459.8
"RPS12",True,False,False,4128.01,12461.2
"RPS15A",True,False,False,128.509,9057.65
"RPS17",True,False,False,336.7,5422.11
"RPS19",True,False,False,5472.7,16360.8
"RPS20",True,False,False,2212.33,7023.74
"RPS24",True,False,False,2824.31,11814.3
"RPS28",True,False,False,498.068,9629.34
"RPS29",True,False,False,4816.91,23998.5
"RPS3",True,False,False,1923.35,15203
"RPS7",True,False,False,4421.76,17463.1
"RPS9",True,False,False,1286.78,7459.43
"RPSA",True,False,False,363.319,7247.89
"RRM2",False,False,False,8254.11,18170.6
"RRP12",True,False,False,-227.584,6190.27
"RSL1D1",False,False,False,1822.71,8974.3
"RUVBL1",True,False,False,3893.95,8480.97
"SART1",True,False,False,6592.35,14854.3
"SDAD1",True,False,False,434.929,2819.98
"SF3A1",False,False,False,-345.899,6597.2
"SF3A2",False,False,False,7394.19,12885.9
"SF3B2",False,False,False,5568.69,21292.5
"SF3B3",False,False,False,6915.12,15991.1
"SF3B4",False,False,False,3876.62,13763.6
"SFPQ",True,False,False,8603.56,12240.7
"SIN3A",False,False,False,1632.21,10946.5
"SKP2",True,False,False,7869.23,21320.2
"SLC1A5",False,False,False,183.766,7618.67
"SLC25A10",True,False,False,7236.1,10248.2
"SLC39A9",False,False,False,-1035.16,4135.79
"SLC4A5",False,False,False,3963.91,24909.4
"SLC7A5",False,False,False,1544.8,13110.5
"SLU7",True,False,False,7563.27,9232.44
"SMC4",False,False,False,24429.8,61727.6
"SMN2",True,False,False,3206.04,11260.5
"SNAPC3",False,False,False,-371.072,7542.41
"SNRNP40",False,False,False,-825.376,3325.93
"SNRPB",True,False,False,2687.04,17238.7
"SNRPG",False,False,False,4000.15,16907.7
"SNW1",False,False,False,2795.73,12182.9
"SNX15",False,False,False,1332.8,8417.3
"SON",False,False,False,6758.33,8544.14
"SRP72",False,False,False,344.006,7699.32
"SRRT",True,False,False,4409.72,11811.3
"SRSF11",False,False,False,-717.898,8255.19
"SRSF6",False,False,False,-519.491,10009.6
"SSRP1",True,False,False,9522.88,21341.6
"STAT5A",False,False,False,6016.14,27142
"SUPT5H",True,False,False,1538.5,9716.83
"SUPT6H",True,False,False,1463.78,11763.1
"TEAD3",False,False,False,-1143.95,6696.62
"TEFM",True,True,True,12126.5,11976.1
"TIMM23B",True,False,False,4080.69,14555.1
"TIMM9",False,False,False,3663.08,5826.21
"TKT",False,False,False,3247.9,25625.8
"TMSB10",False,False,False,3493.99,14925.2
"TPX2",False,False,False,11662.3,41161.7
"TRA2B",True,False,False,10322.5,12423.3
"TREX2",False,False,False,2522.81,19685.5
"TRMT112",True,False,False,441.798,7448.89
"TRNT1",False,False,False,-1638.46,5130.36
"TRRAP",True,False,False,12313.3,21710.6
"TSEN34",False,False,False,-1605.2,6712.62
"TSR2",True,False,False,2927.68,12692.8
"TSSK3",False,False,False,1314.49,15967.3
"TUBGCP2",True,False,False,16111.8,26895.5
"TUT1",False,False,False,799.669,6610.45
"U2SURP",True,False,False,13444.1,22784.4
"UBA1",True,False,False,27258.8,36839.6
"UBE2L3",False,False,False,-310.463,8646.55
"UBL5",False,False,False,4915.45,15423.9
"UBTF",False,False,False,-1181.91,4488.97
"UQCRC1",False,False,False,1266.74,10890.1
"UROD",False,False,False,1270.44,12497.1
"USP39",True,False,False,2988.13,9541.05
"USP7",False,False,False,207.847,9962.33
"UXT",True,False,False,6203.33,15948.7
"VARS",True,False,False,-511.948,10279.2
"VCP",False,False,False,1497.76,13233.5
"VEZT",False,False,False,46.279,5518.15
"VPS41",False,False,False,646.683,10317.1
"VPS54",False,False,False,2447.82,10373.2
"WBP11",True,False,False,4844.21,17232.9
"WDR12",True,False,False,237.742,13160.7
"WDR26",False,False,False,671.524,10664.6
"WDR3",True,False,False,-56.4024,8484.19
"WDR36",True,False,False,1523.41,11347.1
"WDR4",False,False,False,515.347,4115.81
"WDR54",False,False,False,3048.21,23536.6
"XPO1",True,False,False,19447.9,20427.8
"XPO5",False,False,False,-608.618,5262.67
"XRCC1",False,False,False,-494.367,9059.09
"YEATS2",True,False,False,8460.23,27269.6
"YEATS4",False,False,False,3702.29,6345.26
"YTHDC1",False,False,False,6342.19,12486.4
"ZMAT2",False,False,False,3574.63,20700.9
"ZNF207",False,False,False,3027.31,16623.5
"ZNF284",False,False,False,1997.28,11998.7
"ZNF468",False,False,False,1266.97,11818.2
"ZNF574",False,False,False,588.209,7108.33
"ZNF687",False,False,False,-566.88,5132.59
"ZNF718",False,False,False,-157.838,15994.6
"ZW10",False,False,False,1569.6,9479.56
